tick,angle,x,y,vx,vy
1,-38.73919029421134,0.31869572108003774,0.04491904662101353,0.31869572108003774,0.04491904662101353
2,-37.32397336977186,0.6342044879885944,0.04772672353463914,0.3155087669085566,0.00280767691362561
3,-35.552571197858775,0.9487684593166805,0.013430780557744153,0.31456397132808606,-0.034295942976894984
4,-29.891955258175223,1.2648211308149568,-0.0492828344051592,0.31605267149827637,-0.06271361496290336
5,-24.583856884459436,1.5845727502251876,-0.1329729146182513,0.31975161941023084,-0.0836900802130921
6,-20.087506799271793,1.90983231658807,-0.23194731435182991,0.32525956636288234,-0.09897439973357862
7,-16.88368531117949,2.241958840189577,-0.34236978470984936,0.3321265236015069,-0.11042247035801946
8,-15.514136562025811,2.5819085616744855,-0.462132151078231,0.3399497214849087,-0.11976236636838164
9,-14.806448352525535,2.9304248409212246,-0.5897768726117605,0.348516279246739,-0.1276447215335294
10,-14.054628510733906,3.2881321865223114,-0.723992481085522,0.35770734560108686,-0.13421560847376163
11,-13.811892783350999,3.655507412914342,-0.8639061019799101,0.3673752263920303,-0.13991362089438805
12,-13.721661198935479,4.032939767880287,-1.0088250244774004,0.37743235496594535,-0.14491892249749036
13,-13.670375716066005,4.4207535268268305,-1.1581585174064575,0.3878137589465432,-0.14933349292905715
14,-13.675034144937158,4.819215799576653,-1.3114129049414636,0.3984622727498219,-0.15325438753500611
15,-13.694858767094416,5.228548049372597,-1.4681594300209575,0.4093322497959439,-0.15674652507949396
16,-13.742739922537169,5.648931398254191,-1.6280302582898645,0.42038334888159407,-0.15987082826890706
17,-13.843459233025996,6.080508489648526,-1.7907340546673312,0.43157709139433525,-0.1627037963774666
18,-13.922605868560936,6.523398134237948,-1.955997124295692,0.4428896445894216,-0.1652630696283607
19,-13.930560511954113,6.977701514420584,-2.1235351992741576,0.45430338018263555,-0.16753807497846557
20,-13.976838075873218,7.443490617379741,-2.2931218047511113,0.465789102959157,-0.16958660547695387
21,-14.091459709834183,7.920810933902997,-2.464595299486733,0.4773203165232559,-0.17147349473562176
22,-14.225330808621692,8.409691828267585,-2.6378229865605913,0.48888089436458787,-0.17322768707385838
23,-14.32863734551799,8.910153660180526,-2.8126714224252782,0.5004618319129416,-0.17484843586468674
24,-14.432326091083397,9.422205080732212,-2.989022826593453,0.5120514205516862,-0.17635140416817496
25,-14.590212735986427,9.945838498807761,-3.16680733282411,0.5236334180755494,-0.1777845062306569
26,-14.77434879240431,10.481037572866853,-3.3459780753116792,0.5351990740590917,-0.17917074248756923
27,-14.94036926679128,11.027783454786213,-3.526484663730229,0.5467458819193608,-0.18050658841854958
28,-15.126051644324889,11.586050180056205,-3.7082979396253366,0.5582667252699915,-0.1818132758951078
29,-15.283612882451266,12.15581222817169,-3.891375859445394,0.569762048115485,-0.18307791982005758
30,-15.423587300817147,12.737042978909471,-4.075667937160846,0.5812307507377817,-0.184292077715452
31,-15.630821566013566,13.329702684781898,-4.2611779415044975,0.5926597058724272,-0.18551000434365125
32,-15.878564365983223,13.933746692545832,-4.447937485746957,0.6040440077639334,-0.18675954424245927
33,-16.122716460488363,14.549132411516112,-4.635977634470745,0.615385718970281,-0.188040148723788
34,-16.564202579352298,15.175793589329006,-4.825464438088461,0.6266611778128929,-0.1894868036177164
35,-17.086751415452227,15.813664162531882,-5.016614328052325,0.6378705732028774,-0.1911498899638648
36,-17.704284553526378,16.462679084160406,-5.209702469346089,0.6490149216285225,-0.1930881412937636
37,-18.723071910824103,17.122728184899415,-5.405311181875988,0.6600491007390081,-0.19560871252989895
38,-19.996103767727448,17.793693345201824,-5.6042165658610035,0.6709651603024095,-0.19890538398501514
39,-20.75196488008916,18.47559231402266,-5.806717151883553,0.6818989688208352,-0.20250058602254897
40,-20.70016246954124,19.16860491861604,-6.012389407623579,0.6930126045933828,-0.205672255740026
41,-20.621713169582563,19.872881578430434,-6.220830102149674,0.704276659814394,-0.20844069452609496
42,-20.881405317142807,20.58847690464502,-6.431975479332576,0.7155953262145851,-0.2111453771829022
43,-20.78074353103669,21.315507130735167,-6.645451656802565,0.7270302260901452,-0.21347617746998906
44,-20.823965756471054,22.05403195239635,-6.861046790621179,0.7385248216611828,-0.21559513381861417
45,-20.911390575128365,22.804084015163507,-7.078616200663064,0.750052062767157,-0.21756941004188524
46,-20.932619209025546,23.5656971589213,-7.297971433666705,0.7616131437577933,-0.21935523300364057
47,-20.556927049605292,24.338969390220722,-7.518587891826438,0.7732722312994238,-0.22061645815973308
48,-20.376019154253783,25.123918706623165,-7.740170437312253,0.7849493164024441,-0.22158254548581527
49,-21.239994287136696,25.920328780136735,-7.963396976280861,0.7964100735135708,-0.2232265389686082
50,-22.124170417828722,26.728023799600162,-8.188925042143962,0.8076950194634281,-0.2255280658631017
51,-22.580924157645597,27.546965727649468,-8.416955426454434,0.8189419280493049,-0.2280303843104719
52,-22.847321095686667,28.37717079362163,-8.647493289535115,0.8302050659721636,-0.23053786308068125
53,-23.07466807827724,29.21866357244934,-8.880503604608313,0.8414927788277109,-0.23301031507319753
54,-23.286151522894755,30.07146664036365,-9.115947034071,0.8528030679143087,-0.23544342946268723
55,-23.52554084794332,30.93559239639559,-9.353813608454404,0.8641257560319409,-0.23786657438340383
56,-23.830085767994433,31.811032698664352,-9.594171483730111,0.8754403022687616,-0.24035787527570698
57,-24.09814451950801,32.69779314523683,-9.83704106937103,0.886760446572481,-0.24286958564091965
58,-24.12997972565367,33.5959385164603,-10.082201591544642,0.8981453712234723,-0.24516052217361195
59,-24.55904812802079,34.50541211512981,-10.32987461322944,0.9094735986695062,-0.2476730216847984
60,-24.9193421683798,35.42618786697628,-10.58019676411691,0.9207757518464679,-0.25032215088746923
61,-25.2333723551655,36.358260217821005,-10.833243541816614,0.932072350844729,-0.2530467776997057
62,-25.83722419251852,37.30154284453517,-11.089413498471474,0.9432826267141647,-0.25616995665486053
63,-26.09217650108409,38.25607509737764,-11.348681720200956,0.9545322528424699,-0.2592682217294816
64,-25.84650144691807,39.22203884795172,-11.610467185417107,0.9659637505740802,-0.26178546521615076
65,-25.511899982714382,40.199600875179485,-11.874141797923368,0.9775620272277604,-0.2636746125062614
66,-26.022946497565812,41.18862906930556,-12.140095989502086,0.9890281941260762,-0.26595419157871736
67,-26.75530826045273,42.18894694355266,-12.408949155054371,1.0003178742470946,-0.26885316555228495
68,-26.895324329323685,43.20060225923235,-12.68058465297177,1.0116553156796866,-0.27163549791740016
69,-27.22104557548149,44.22357410187517,-12.95511460416404,1.0229718426428214,-0.2745299511922687
70,-27.90123172104029,45.25772713772178,-13.233078936286937,1.0341530358466058,-0.27796433212289795
71,-29.243302954635446,46.30272389535772,-13.515812493383045,1.0449967576359454,-0.2827335570961087
72,-30.10168261822397,47.358467548482764,-13.803963561844517,1.0557436531250417,-0.2881510684614729
73,-29.43124884387094,48.42546138482542,-14.096159300486354,1.0669938363426563,-0.2921957386418377
74,-27.626268423602944,49.504523542014965,-14.38974381009772,1.0790621571895465,-0.2935845096113655
75,-25.88370001167678,50.59623727445316,-14.682474157368228,1.091713732438197,-0.29273034727050773
76,-25.87607759236201,51.70041630863185,-14.974428722478148,1.1041790341786948,-0.2919545651099211
77,-27.66002717287246,52.8162632419467,-15.267836105615357,1.1158469333148497,-0.2934073831372092
78,-29.003797025898656,53.9432746876787,-15.564241576945808,1.1270114457320015,-0.296405471330451
79,-29.741887038252493,55.08126214316487,-15.864320240804403,1.1379874554861718,-0.30007866385859494
80,-30.06180309531223,56.23023845943814,-16.168146356281472,1.1489763162732733,-0.3038261154770692
81,-29.98564539798855,57.39037432206313,-16.475268000198618,1.160135862624992,-0.30712164391714486
82,-30.156280158865066,58.56171018077102,-16.785603578547992,1.171335858707893,-0.3103355783493751
83,-30.900481415181304,59.74404185862781,-17.099861066485534,1.1823316778567898,-0.31425748793754077
84,-31.665776788706637,60.937193588109004,-17.41872982902631,1.193151729481191,-0.31886876254077856
85,-32.90070255203487,62.14081142091299,-17.743533282195195,1.2036178328039844,-0.32480345316888254
86,-33.389099492628496,63.35494026774226,-18.074447577763816,1.2141288468292672,-0.33091429556862173
87,-32.44451207375875,64.58029206064401,-18.409567255206785,1.2253517929017586,-0.3351196774429679
88,-31.636419118874166,65.81739287183474,-18.747360854098076,1.2371008111907233,-0.3377935988912901
89,-31.729741135268362,67.0662549602198,-19.087717853428675,1.2488620883850488,-0.34035699933059876
90,-31.88192354740533,68.32685700579435,-19.430617416032685,1.260602045574565,-0.34289956260401033
91,-31.678964964107088,69.59934010652363,-19.775537618256752,1.2724831007292745,-0.34492020222406794
92,-30.845667755155425,70.88410174734324,-20.12111502522689,1.2847616408196147,-0.3455774069701349
93,-30.366552621211277,72.1812815932183,-20.466618004109634,1.2971798458750685,-0.345502978882744
94,-30.78932572777334,73.49055661774906,-20.812646970223206,1.3092750245307665,-0.3460289661135724
95,-31.6163037428299,74.81145637986019,-21.160325171758334,1.3208997621111307,-0.34767820153512985
96,-32.42477112394737,76.14358577568237,-21.510671350906783,1.3321293958221794,-0.35034617914844723
97,-32.634976806382824,77.48689766809414,-21.863759830821007,1.3433118924117795,-0.3530884799142238
98,-31.375625878374287,78.84206590639275,-22.217506267684602,1.3551682382986032,-0.353746436863594
99,-29.471319623987505,80.20990377158301,-22.569169527465228,1.3678378651902623,-0.35166325978062474
100,-27.994494777587754,81.59080132071938,-22.916944589972445,1.3808975491363686,-0.3477750625072162
101,-26.778846240230536,82.98487388128311,-23.259616568794794,1.3940725605637312,-0.34267197882234784
102,-25.25938992404049,84.39223271690724,-23.59579377745876,1.4073588356241382,-0.33617720866396633
103,-23.24091382562618,85.81301643801469,-23.923754246290546,1.4207837211074357,-0.3279604688317867
104,-20.896631392768626,87.24724509144767,-24.241820855880754,1.4342286534329811,-0.31806660959020705
105,-18.228130033566714,88.69477833984864,-24.548469846359254,1.447533248400977,-0.30664899047849953
106,-15.60093221518403,90.15519444645356,-24.842747543317937,1.4604161066049273,-0.2942776969586835
107,-13.117439739847043,91.62782839704136,-25.124264638695717,1.472633950587796,-0.281517095377781
108,-10.832708381814541,93.11183444613029,-25.393122938574415,1.4840060490889315,-0.26885829987869736
109,-7.231036144307836,94.6064134961607,-25.649183650606474,1.4945790500304155,-0.2560607120320609
110,-3.4997275622062887,96.11057199213282,-25.892967201605224,1.5041584959721213,-0.24378355099874785
111,-1.6826952459729654,97.62317640589774,-26.125692076306734,1.5126044137649177,-0.2327248747015098
112,-0.8306236132116425,99.14316897757824,-26.348611701257475,1.5199925716805016,-0.22291962495074255
113,-0.3774198013157104,100.66960508320808,-26.562870079933326,1.526436105629838,-0.214258378675851
114,-0.1467041567414782,102.20164916783325,-26.769486444301613,1.5320440846251746,-0.2066163643682875
115,-0.03914437440793961,103.73856433740372,-26.969362117388588,1.5369151695704588,-0.19987567308697388
116,-0.0033136039512839943,105.2797012925964,-27.163292464825716,1.5411369551926897,-0.19393034743712703
117,5.477081154123585,106.8191202736953,-27.33420327483086,1.5394189810989007,-0.17091081000514335
118,13.693915983182144,108.34650085641593,-27.460921317189364,1.5273805827206277,-0.12671804235850473
119,26.03337307558471,109.84610241541256,-27.5194264142489,1.4996015589966243,-0.05850509705953806
120,37.222090306475195,111.30405381307102,-27.497852072984678,1.4579513976584613,0.021574341264223633
121,50.034493853662596,112.70884021745513,-27.38932726536644,1.4047864043841056,0.10852480761823635
122,55.17695597775009,114.05847993164583,-27.197547451531076,1.3496397141907044,0.19177981383536252
123,55.0573334001551,115.3551958387672,-26.9299441501741,1.2967159071213723,0.2676033013569757
124,52.988078687926276,116.60204197653314,-26.594905322810547,1.2468461377659403,0.33503882736355584
125,51.11013002211986,117.80183231842945,-26.200059110746032,1.1997903418962996,0.3948462120645147
126,49.502234501672724,118.95710994063721,-25.752272925762938,1.1552776222077596,0.4477861849830936
127,47.88320771182491,120.07029501462651,-25.25790801749675,1.113185073989293,0.49436490826618773
128,46.399831901167715,121.14361977704,-24.722753453726266,1.0733247624134898,0.5351545637704824
129,45.0137714060883,122.17915695113267,-24.152097282682238,1.0355371740926667,0.57065617104403
130,43.742153181068105,123.17882109873752,-23.550756293251556,0.999664147604848,0.6013409894306833
131,42.43732116832635,124.14444862306617,-22.923206451607903,0.9656275243286505,0.6275498416436509
132,41.20820952589217,125.07774919741188,-22.273536478612872,0.9333005743457092,0.649669972995031
133,39.96691904218684,125.98035240008328,-21.60552763614732,0.902603202671397,0.6680088424655545
134,38.80536944726768,126.85377087704404,-20.92262357688443,0.8734184769607621,0.6829040592628889
135,37.85415937990254,127.69935330529081,-20.22789292355159,0.8455824282467672,0.6947306533328407
136,37.00627020126657,128.5183424641909,-19.524123159457066,0.8189891589000832,0.7037697640945243
137,35.925708474032334,129.31201581338115,-18.813999037639935,0.793673349190245,0.7101241218171297
138,35.01703738828537,130.081522526865,-18.099916788119074,0.7695067134838626,0.7140822495208609
139,34.29115773986548,130.82788397002273,-17.384003696136162,0.7463614431577308,0.715913091982914
140,33.46540899839142,131.5521139061185,-16.6682671395248,0.7242299360957921,0.7157365566113616
141,32.640450537090345,132.25517971585606,-15.954556308860095,0.7030658097375658,0.7137108306647058
142,31.910906682424322,132.9379700193171,-15.244536350461889,0.6827903034610392,0.7100199583982061
143,31.154487858191146,133.6013439610084,-14.539750112106637,0.6633739416912976,0.7047862383552516
144,30.375388141665667,134.24613026440807,-13.841622634098332,0.6447863033996472,0.6981274780083039
145,29.6114251560367,134.87311499220147,-13.151454651501284,0.6269847277934114,0.6901679825970478
146,28.911674657758432,135.48302698593858,-12.470415065014919,0.6099119937371051,0.681039586486366
147,28.272837328181808,136.07654523546532,-11.799555865653899,0.5935182495267525,0.6708591993610199
148,27.58536684400089,136.65433437075495,-11.139852485357485,0.5777891352896329,0.6597033802964137
149,26.84321278145521,137.21704826598614,-10.492210568403692,0.5627138952311934,0.6476419169537921
150,26.137544434669916,137.76530052957872,-9.8574418023234,0.5482522635925738,0.6347687660802928
151,25.42523469282574,138.29968211877528,-9.23628559902327,0.5343815891965646,0.6211562033001297
152,24.703220844048907,138.8207606352608,-8.629412433402313,0.5210785164855286,0.6068731656209572
153,24.05142486442809,139.3290602404307,-8.037408824764546,0.508299605169895,0.5920036086377679
154,23.39325487780718,139.82508513657137,-7.4608038775184875,0.4960248961406688,0.5766049472460582
155,22.725648021134727,140.30932043724656,-6.900073309136441,0.4842353006751755,0.5607305683820466
156,22.101129207826595,140.78222073568116,-6.355631574203812,0.4729002984346097,0.5444417349326284
157,21.510228401802756,141.24421339240922,-5.827838122900111,0.4619926567280557,0.5277934513037008
158,20.817577357474406,141.69573548913593,-5.317036136364798,0.4515220967267149,0.5108019865353128
159,20.04277357502464,142.13722818794184,-4.82354995668676,0.44149269880590325,0.4934861796780385
160,19.185967988288965,142.56913594826813,-4.347688416917007,0.431907760326273,0.4758615397697527
161,18.34933211801416,142.99187925907873,-3.8897195435799463,0.4227433108106029,0.45796887333706104
162,17.523274469268777,143.40585871885668,-3.4498772944508334,0.4139794597779603,0.439842249129113
163,16.70082213807052,143.81145879793445,-3.0283681859635947,0.40560007907778306,0.4215091084872385
164,15.916260553807048,144.20903931550106,-2.625362469752886,0.3975805175666105,0.40300571621070896
165,15.15453579013926,144.59894077071368,-2.241001805068068,0.38990145521262626,0.38436066468481767
166,14.3523842348377,144.98149958154215,-1.8754216882103185,0.38255881082846616,0.3655801168577495
167,13.470773113447212,145.35705703978508,-1.5287682481498537,0.37555745824291165,0.34665344006046483
168,12.462596093108427,145.7259713779992,-1.2012236891332524,0.36891433821413244,0.32754455901660123
169,11.184090622069679,146.08864634563716,-0.8930683906603987,0.3626749676379701,0.3081552984728538
170,9.554769352170782,146.44554949975856,-0.6047475513106877,0.3569031541213988,0.2883208393497109
171,7.732817907931388,146.79717296371578,-0.33683718645114646,0.35162346395721417,0.26791036485954123
172,5.862675144152209,147.14400045507236,-0.08999512146119643,0.34682749135658814,0.24684206498995004
173,3.6459068677251003,147.4865744894638,0.13483570781389734,0.34257403439144163,0.22483082927509376
174,1.4456251915321168,147.82541496325797,0.3366156905812582,0.3388404737941513,0.20177998276736084
175,0.22282246763477614,148.16082072372583,0.5149221668991123,0.3354057604678603,0.17830647631785415
176,0.24832481877400875,148.49282085715265,0.6702428913154795,0.3320001334268247,0.1553207244163672
177,0.34143865802175455,148.82143065845625,0.8031026091799187,0.32860980130361284,0.13285971786443923
178,0.37290914905084743,149.1466791350706,0.9139674143615474,0.3252484766143357,0.1108648051816287
179,0.40210237839820206,149.4685940017474,1.003297509548521,0.3219148666767862,0.08933009518697375
